Source,Target,Weight
AqlZkhHr$XtBz)=,pHjpfnPjAI,44
cpA>EZycFzQ&F]Kx,DThpJwzSeLg<PNKHlPS,31
IdJzBDtW&771,qqUhfjdEqU$Y@P<TStAhOW,26
UsG.[uCJNEb,eudIWHWZErOOAk338,26
vmv586,El^hUl#p919,23
>NNpENE^i#ddOKgrblyt993,Q`oVuDkIr],31
"& G",";TUsJXPGja-wsOl",34
kI''zrjWRtd801,sWxdQSxM^670,45
i#-ONrHYPxdh,fTqtfZVSd+NyKsz/Ny,36
PvczpwLjOu,[Z?W&,5
IIZNup,IeEMv*xL@t&cjYLi,30
hb+`>PkgcttgAV,IdHIAqka[RbIE,13
sX,SgtPhGQEKzzywcfxDTiE,6
tdwP?XqUORc$QM:UO124,Tt`&@,23
"TlHEdrt ",zPiD\CdC^c$QjtX467,12
N*dsR),UC:tddk-RWR=OJNtna,15
Kmu]Nl,Ym[CqAHm`315,15
HBGPwnp@yXuNJ\uEbG,rPjwVOq^*sw*,23
yoTUjcQrwNOnj)OwOe$xUa,"nN^KrBAeDjru?Xhcn,pdNb",37
"VoxdKAyneMoyi,YI(","a'p,",13
"NKjHjGcc]ZKCJ,RNY",qoI$Obd,42
fSn'euUTbkzyVdGHSRXSm,VThXRQWpjXbloCei_,10
"kPJ,rikfhX",l_NkN<j840,5
ZwdMDuXQYP.an'oyHMmhRC,caGs.XFm,27
nfMuPKytVRS,Q'r,49
hGWCnFSP$vgI&YTI,TtBhmdyV(ZUCsuVxh,29
EPCURqtNUc,"NKZN^Yf<gPbS;kIc266",35
iYAZa\WDN>,OU[qSAvz,12
WZLbuxWfvLEby:fI,VKHEny`lFfod\-VpCCbx,40
AMzD:EkMLqqfex',_kBNTdpPsJRwZAPEfSjke349,27
DGwtqLfBSjLQUZXFDfGa,ATBfnnfHkOVz,43
BfkbnVyTWIzkJR%^rLcoO:812,u@KqusPHzITzgZtrEgwdf,17
"n% vyWt",RMRbzCQCfsZ%XFbeU,4
QgOpQWqYzE,pVs,21
f(`,AaeQxhsyvo#'wVN,16
MaIYVLpETCxPr,geBuWDXj-,5
"XRS,YnsqtQIbX`X$Gwqm","Yw&B;",24
P)LLHm#_,$=k(,14
LOqqWV,diE+%Q&974,20
QY#-nuHVSY<E827,fxLn/sIYYIe_PJ,19
HIOf.,PZSwc`>wH(C,22
";v; YnEencWO",u?,32
hJlwjDdtQKp,"LmkXtZq=SFxJ;Ne",26
"kJ(DUOEYYiDgf'MKctYg,q",NSOOxChDhQKYEG?eL$572,40
TgtDvkfqvBpL]yR,gB(NYunedgxDCsRPqarey',43
PxPydRfHlesasjY(?pHHd%922,"wI:I,YS=qhkf769",4
XnVQ^Q]GhjV]TJGD,"BJPsBRNsik`,Pq*d",41
",boUDcGzptnyUy,zTIGJrJ",GzB]?edhfOa963,19
cTwgc&qlyEyAPyCKM,hI)BWonvrFYAcI*PK_p,11
"i =ZqclIy",cA&`Q,16
QiDZKe#PWoE-MBKww,GHlerLlBd,28
V>EWrJGsx,Ej(giKFcv)E,8
JITQqXqrwQHec471,rSHJC,31
"g/;UHTzoZcP[rKwUvRk",",*g&adGKnn'450",16
PfuifjBtIUEDWTDA,odlGhiAqX\qw,39
pxBOuWdTTdIuXwBBLSze,l+NsEiPD*j,6
I<%sEQ#A[379,"R,'aA",43
Lk%rkhpQzdU,+OzCR`,35
$hudExMmpFmIl,ctufyXWOZNV,49
\FGSktCOMQFCW262,uhMFP<xJdEINwXugs[Tu,43
P'*-,JOzk`^W:T^168,4
gfv%i@eiqx,:PoKwHRp,18
cnbtLtmAap,feTxfu,16
fTP'aIJNFo,CwI[rIvtO%,27
qYx]QyTLx@lMu,o?LgI@wt\b,17
R?AJqpwdaV:>Z,fjmJiej>:V,11
Zl#RR,y:UX,16
lk%UzCeh%o,rr_xoha[jsEedsOS]odbgb,21
P>.578,",Nvlu",41
-NYqXLUqOeCWnNELHSOoJ,@kK\mN]793,1
"Xj*;&",h[$T,11
?mSEitPVP)iFkaNUgycMPn,bb%'FXyscHo,25
H\L]=187,"G;;k",44
bamEhKLDlJqODrEd),rErwKdRZjehnLwAG,19
"uoLkHq[Tk*,OfT(504","IXvuDmuzO;W%yUZhKXlD",19
YmxctsVPvmT,_lrUXHyJEkJknGJN,49
I-rfeVotnj&tMjQNQo,"Hb>TU,eWmRM,OnB?179",24
"'%IZy;YQ",u:KIsC`vQAKZfkvoiUdh,29
";efl<ivs",juwVp/bw?sPFkCqhx/,30
(ISABtSuHMVJh.517,FBlK,2
a<K[^,)m`Ij,14
mUx,K(eVZ%,33
"R^;C_752","SEOhHP*],978",32
e$[_SMD,WUoVaLkQodk)365,5
tv?ME-snFBYg,ZGNnHGqYHsQjgV)uIOZO,45
mVHrQxfc^vl?842,eFxB\cBxv_VW'936,3
HrrlX+`EnPAUmeCFW-vlqJ737,nwTr^WjvsMw`,19
WTjq`gs]hjhsJSQpBL459,d]YtICNwPK*xaXNTIVj'vIu,34
*zdROgcncWTJF<,&G@BNlROZbTb&QB,27
KAusXidGT^UgiHJVxffr,ZOf@acYbtJWNPEsSNkw,34
HJI&pVRKeGncz[qQeIF,yXPMpdUxvYKvTMROrnf,22
->t.,HtP-Jzg`,21
NUDmgJEtjTdhcdEUnfD,vtIsVYG,33
sh)VBT,<dcjeKuZGEel(563,16
TO,"t pdULAD$+Mvtiudy",13
YB:XMsufy,#u,26
pB*qpeK,K*,35
TNturywcRHd&Yuy[,bF*VVKe?C,14
"M rS%f/jPQknVKBtHQ",WlEwv`,29
B=/(569,BLmelt*Ww&qbmXcaF'MEvbh,50
*>Oz%,Benrwc?zMnVBckcNmVELC,27
kdcbsIyIwgTLv,_^Ov?yS,18
"UCB+LZDH;uaV266",pEgO+,40
"(Mt,d(147",@pGhsLiSGkzqtak%,12
fWuhA<:WhZvxQ,eOLmKQiYbAMHHFRGyMxg,16
rD,nnbdSUalrKmqFI@jXc,49
oz,JKXZDkqyoVG,37
goiG`kyUHtG,DdrsFOOASxjFwRbS,8
CzfpSjEgZa?nY,UdgTV,19
"b, ",gxKLiaEGv(jmjT^:Pn,33
qfWBOpiTpSI,kM#`[,14
tETD&vg.yJgtvFyrD^ldg,=CA$&Z,40
VZ@>889,DlcirDCv+SxB690,4
"&ui,lOnHrdn",pjyiFEZxh[,27
jNoPSZteTLKy,"nZ/Q&,QS",13
FtdgTj,";dr+:UdRd",49
agyySbvAWZzfXOYHXM,"(i&E,205",50
CiH%iKIzaD[uJQZzbJNLMF,JhfAEeoL?uSG927,10
"ewJE;","K=cKvZvE*JNDDWRxmZwuaT;366",23
zZQxIAvKEF_Y,N+e,27
EMzZ,"sbyTKlv.xuerSQDZEGdm;",13
`oqIa=FZW,suLsQwkIg/)^xlYIEJK144,38
IfEAFGtlFBseX]zlLV,>j<Q>lnB,40
jBqLkpNFtoPQeuWHSI,pPeBqOcA/V,39
GpDkrsYrIiNYxjLKbr*GV,lSjbCDH<EeXN,18
D$lWJ/EwhVEKw`w,GAPdAJyqaMKzvOirYkd,44
"(oJ,SS",DSTAqzbLrVHcL,4
SZ]uBIObbGDKcxUG,ytmRJJ\GSQpqB[F,28
OMDU,tjW#fto#.r,23
",@z",KwIZKYUOZdYRlFGDXLJ,25
KxmxIprbEjvtX,vhfazM$eBetw,8
xgx:QqogPDGMAt,KYKPctXpxOCjD%h,19
g(cGuzKklgwno]CJU,v%,18
]/\W,KyhEd,39
vJTu#nlSR\POl%v?920,aN[_lD/840,34
Rti-xziL.fpjAAW240,dIVFT,7
m.yDPPDTh,U?a=bF,11
kVo[%<F,nwTr^WjvsMw`,37
lKKqN#Gm$aLlYx(,OHx?189,32
GikuFwMzNF,'ULGP,42
KYD[tH*CWO$,kPJSkuNQaDcDn,46
X/)gAS'RriXiUa708,HjXbrT[MbTJT,44
(n(#,ifzExWSW,50
atXNdFEShB,"lAx\wUdOnL;b",26
yMG*kZOy#i,+As+fZ,21
K)B,O#NR,7
nG^]146,aELUWjkzzSbqZN,30
\nfnn[yS,HMNWweHVNVhPQNo,40
T<X[X_`961,"xCAbEy\GHlbdLBEEUwfrO;",28
NviMElPfprwCXZmgq,CVaCdeiwBljVjv:VwCARE,30
"jEKeR Gk","(Mt,d(147",45
kGP,FsiSIGyGHqmSj>c'ZN,43
waGmi,nGPFdbtP<ri,33
]t>*,GkRgs?ewfY?vQdu^SYnpuE,24
wW(ygGh'Luq>uJg,bWnNcBzMAn,38
cTzgJKsecQbKOmSeZo&.pf#588,sYRchvSn'Fo&hjf<,18
"XTuir$zIa^;aHFetbNuavur",">kKM;C)HePsV",16
ve=Rc)TTdC&O,rTGGWHQKQlQOHk,39
dDlwTJAWIwlmWaB,'gOJzpcvxkurgDsish,34
AYxWjn?:Uw,:\#Af,43
PhacFmlI?eDkGv,i#smVf?DMAaBMdY]CDh,31
DO*X#347,Gjgns[YN'ah,29
iK.wCfXs+RwmKE^nbiKrcuz,?<d,34
rXEXnWt['KnaThh&VZcFq,oxuuC:,50
hDtTPfooPOqyCWg,<qR'YYRKOsL,1
"DJMSJmereRJj>c Eg",CHRvOxxicfRwN>346,50
Vx:VDkp#,"cT[ ",39
RdL@a:+,IvxSQ,15
`bD,*M@>E,42
x\daOAIh,lBgvqv*iTxoOZ/hOLHej,16
xWJb,"SfelRnAOHsXWi C",18
G(%,iTca]hJmouMcJ,34
rt:`ZCZaFLvht,dihxR,7
NebA#Aq:,olfMtwyO_C,49
:&oF]QihULHKR,QVPxZH=LeDel,21
GYsLHw,hPCvbKZVvmTojP,27
OHScUqOvVJ#D/v<,cE`gR^A*,11
QKmme)X`,"W:u deJciR$LKt",47
K)B,NGBtEVa>o-Cm,26
xMURmSyxiKtcDb,bM]GRFNKerJTSN<MWVmiVx,34
gl^HPsYkoqLlkRvfX-BzWW,rHPMmtgWIUbYdCKCmy,35
WCG/+HZ$mOfOez,jN>\D<r,16
hl@)W-438,"n;g,%Y158",36
qylBeKECoWU,p/rqsT`KWlcI,7
Ow@aYIkRuvozDWWso,"eSZ?mHm;f",37
VJ[w>Ej^228,DZhsXi,35
YBRwpT.Dc,mmctjkePSabij,26
mqoYHHPvI\BX-cYx.EdYTv636,OFROkMp,11
*oJ,zJ-b`gcZ724,20
"jsa^j*j;v",qAsFh>cN?aM,11
UvQHdkMSJFTkWVbNH756,Bk,16
q'M?&,WiCFIgRAxFc,37
ofoOenjxZJIQuXKsMqfE,zaGvRB_`j<,19
"V>RH(G,ktIHAZSyacTx",<(<MeeRxZF*353,13
TZwdiWcTE]Q,ZnDHVOsMHrIvVFp,42
Nk[dnRwxM$c,zM[CeU+xWyyG,38
zjgrNvpQDXh&a:AVzK,rDAQqWXWXnKASND,10
YvQHM/fwnseoF,zZE@QBmS,22
kPtRnn.DrpwOUZvV=LKt,abVqoRHqKRiKYmDbXi,10
bCKafRMBwgwu127,CC'fR:)mWqymi616,31
"eLqdrjJSJs viu",?@q,4
zlMMk[yZWmlI^611,lzErNeoeqAQPu,25
ox&QwVtOAtsHFncf,gdq,12
sbP(x#Z,jVwjywSOmiRyqrRHKu@472,31
s=r,"*mSU`KV,",41
hVKdDOqnbAhdZmBHvyum,i'mMgVlk=te_492,3
KOMwiCuQvOvqwcc,hpxqNTQwKMyjWNv,22
M)Q<,VdGzHTnHQDuLVKoVM698,12
VuFcuUtwj,pQFIMfqsHOP,50
IM478,l&NQz-rI_449,39
YbWLPa,cdUBU$gpVpdwVFhM*sjfQ,11
"x&hjzql+zPwwvolHeBXMpw;",gKLMNRtuvHbLpDJufY]Z,12
r'H(X@939,YWSIfgELJ,45
GRztZaMPCsrZNERGNd[724,"DQFlEc;Qh?FLHbb691",25
hwLRQzA=IeG)ejO,$DOMu>$%746,36
YY(f`YDcE,clvBauuKtSviYmy,34
kPlxg*jgLxGsJX,+slnicoYDK,49
FADFyVBWDxeVEb,WXQkSzne/786,38
CMP]i=NwI,JMewb@kGlRzrbyz<lUm#,21
Y#,sXZhSzDAZ+os:138,37
tOcODatafY*urHuf,qIqb`UaaYOatiEXJT,12
_DPRV(sLLRE,sOBYrYbKaIRetADVqfk,12
hNezkMNiLVH,Kf^,41
T,j>hh,7
"vHoib,",Z:renM]756,16
jqudSlism,auMvLzCukRum^B_ON,8
KjwfcoX^n-P&uVwrFMxHI,OWdFQOrGsfTVlY+,15
DHHpPT524,Ph(`pFuYeCzhG&,4
"*U /","]J,cOQfng'g",16
(wr,L=@OPhH,29
PS,@:n*ku,11
"BsX fxSHri",ZqMsrTuTyIg,12
ZxulCEjRFVVKgieibQF,SjQaPIG[nmOB(sgFkTJUj,6
ly+wVOR+F,"Uw]Nltu W.O*386",32
"ZKnwVnOaGZHMBf T<",m==,39
rffAmHvU,QH,2
DWtHClo,eLWVSqmth+Tmmc,20
=aSe%JX,LQGucrPL,12
*P$(,"*o;",37
"b m",sWSzSUdKyCJax,41
?B`453,HrHSwolA=zgpaYeX,21
LBfNB/lsM\176,xzMBFiKYYaGfwCISP,32
AB,TiINHvbEymvGKCba>149,2
HE'qKGgTRSQa,umfW,7
"ChbcRJSLOps%ADvD,pHQcE-",JHHJBeIuEFQQZIsdZqR,32
mRMKlTvsFHDXPCH>801,F*bzhjsHVVpYM+$SaZUdUK,18
$ubaYW,rMOZ%mjSJKfo,49
Jz@r,VLGELrOaxVY=rkFR,8
yfYt?Dj[ZvYyYbQo,:FwvuPQreyVZhIK,44
"oGK Fa",bpy%SKTLMnP:kdInnNqDFJ173,40
ihQiqNxVC552,KYhRvh,31
JkcCQP+EGa,%QsIV]y776,21
&]:Kv>197,yh,24
hWYsFFjEj,GfrptvRgw_JKrRrSpNGN?415,20
KtCchKkPmuMhoP]iQPWZX,"lr@pH pU%SFvclNHhZzl",47
j]vnEeZCQfRKLL_az,"YB;KVfHmLK\EqxaTaI`Pgsn",43
PwzCgEMuvnbRcn229,_<vzdR,7
fYjvymkYGaL:$,DDhWJ*LZ#LXPC,21
mZJiu#ultR551,jnO'RArpWw,33
HwSxwiZk][&Mkv594,T]OLqYKhEWHXjzM.Kr/vuQ-294,39
mlmArFUL,npBjCzdp*kRwZ,22
pHQAWOvhG,f`TyhGvA+CZyU(e,41
"\ eZ>vWOW",PJH+D,32
vGZkWDfNKsmxwEFLckl,K[gM<)EBRtZIPgnPnw,43
)aNeQx*WphgBv>sVxnAXt,SfTnIwHgvHm@>mDu=ItrTma,39
WhOYMuimHWsEKc,#uZfpFC)EC/251,36
"I,DhYneW>",BnoYNfskXsDhJSNNrU,14
eYgpUynmDQJ,oDxYjHqVqMRY,33
"S'hSxcYEOhghSjZwU;%796",-`FWm$367,27
"nbB^ VL$FmyYzSnuNoE",zXBs)F,25
OTbGmCunAjeAeucUkyQg:]308,SqLuEahi)X,38
cAkNinI=kQD,IGZfPEHuHPWHO,14
Eo+lB`zOFC),qPpPuiYy:AyIShrudr]ivU,39
fAKNOwIUfNFQvDqzVK528,dYAnkhaEnQAQENA,37
/PQPLM_tBCdrBCMxke,xBY@F]MHVqMbUISSOLv,4
kDh)Y:jWGvitCb[J,RRzRBjmsFX,18
Yu%?s`t,MlzLHpPntUUamlFtKeY,34
tDipX(cB]$i,qV[Xxpd<r,28
LjwbNjJ%EZwzD\a#,y$gsIgbrNOaPm%)y,46
)c_%,dzdEkvHPePBMeoIUf,41
N+uECGpZFmHK,";cyo dgm",25
jQTrDRIvsqvMgkGqqD415,"z,mxEonCVMmjcoTa314",10
"$WBdb<JUADZnmj;yBWl",At`Jg),49
"tETB;d#Lvi556",U]Mn+iQfk,9
pQFIMfqsHOP,"Pb,520",43
"YUj^@p ",bPqjUYhkaQqXGlS-cY,23
[gHTcwfFJ],pZFdIXER'sDqRqQ,2
O-r]YL'or,eta^H`ab,33
xgTCcQIktdv,DC?$fyXfxm%,13
yw^RuTd#zT,"L<v ",29
":,\ifdU143",PmSPrkHCrD@<xKbJ<Zo#157,4
B)(iuscg,qpXOfFjMTKKxvdD\693,36
ek=CwD_nproXcqNKj959,BXTFGVmg,16
sFnRT,cxHl,2
+KPEfFdfyJTyM,pgOEClQVbA:kIa(358,26
=AwHiMy723,">zjY oNMPM[mTE",27
nhTFKOR/eaQFN:cW\t,PfPm+BOmzHevtQAJ,44
"gnJRCp,H_edaFQVjMvEI",qH/x>IYPSwrp'hqWwz,21
obazgK<uJ,BaahTYIb-WJNIAI/E606,49
HOsEZaYQqDnTRq,"YcPitVTiLLO ",32
EU<WA]PBPGET,nKsC]fUMjqF](DcDrWnOZ,31
trG[,wsnpSJXtVbYAuVKDRjr,50
AHUsrCrpgC,pNraJuYZZfUcWwjqq,6
fi,UXPWGJAhtbooTHwuMd,6
luWjsoUNWGbLHkDcbik,YKbZCRVub,35
i^muX\$MnPnXG.571,q\ZPhWvT*,45
lm$zuEny:?XaAtc,PZMyizhC$jsZFMJEnf,11
CxONP,%g$:vWdpW378,5
cc+xCqKTiAuyemaEsRH,xoNAMFvMXdKP$R:F,24
";uN","#XwhV%uPIktbft;K",45
hgdk=X,xo:429,34
U)UFjbUtTOrf>xy*OVH,sxzsnSDxayiVYmt,25
.GMztSftc,VPliaAUIxYHnD.aJqbY,3
"XpH,QfuXWUi",::zVMTaecKuowyo,7
b*CVDFkcrFTMlLqj=,>mS(.TLDZeMP,13
qB#^W$787,/#d.F(477,11
"bJzDthsF)iA;jFhYW",WlwuZrDVs,7
sg(Ar,")Emoabi^flLDVckv I",16
aTSBP?Dm+,jZnLAmyxjdfi&zk:dLHe#105,49
qQrveS$sXFpGhpExy,"Wsl,174",22
EyVKhKpcLJFl=shPqMBdK,Vzm+HzY?iVii<xictvyr,8
yDzEADpAfrX>b(zE,O<,40
Vkv*WK:iSasMBKc)NE.472,"h( hUOv@T",17
I^K)f,ntBDEMvXStUkUKz,38
sKE`nHh(jcr<PqT,RTWN,16
" &DnkyhtO",S?BBXbsuBC?fnMZIH.Deu,2
tInfgpq,XXwLjVcLDZ<`KmMorMps,29
yNMYQN<$LDdyVj,GUjcrQ'DzzcjUK_991,21
"nuPji;*614","(i&E,205",19
XBYQWwKlzsSnJJ,ruxsgLMf/IgKxYV,8
"QyejTyZcVLgo/ZK nHc",OzqVtSEainpCsJAR,9
erlufTpYFK'Y?tqg,ueqOkl,1
rERUndnwDAWONSqDqjAo,hsfSbpK,13
qBuXa[jesaO%rM:xelgXzyl,EjO,37
ABG>fiMPk247,VDwaRlZINd*jCNnFjn`PJq,9
dnimkunUWBqUGBLELP,aDsIhEWOi,6
=Ay_SzH[," zFoM/Y",33
JKXZDkqyoVG,#[alhYJe@a177,32
CgkATsC>ZK&.WEnhLncVMi,")pHvVBcDo ",18
"msp( G,tl?437",WEaDaW,41
"&quo\t;KZlNOa",yfzwGAmaUxPaTCuTOGlh'\,25
hsEJeY680,e-<,43
^uy'ajNCB[eRNR,$e,14
nJ@r<&zqwSf,gnYgOLgRryNB,16
";q",JmwpI&TwH#WxnYJ,7
"JL qhyrwE<xFd/724",qz^kkHeJHxyy,49
_J&ugZouuJDjO,<_ium,32
AeQF%^L%,dksvIxv877,39
"zFE=pJ Ye",QYHNaNadmwZKHWZMzi,46
KmdyEjEOkzCqHyP,SvDaxKRVTNxc'MPCaZ,43
wnqgRDK'xHwWLbhs,",rFg[QWjTfOqyd",26
wKrqHpuMIWFNrL,YojHcUEX$PadLYDF,19
nT'rmjqHlWuikz,duLFnpYQ,45
"qo BWYAi\.Awkax",')j,3
GRztZaMPCsrZNERGNd[724,"&d >o",43
FlwqSlLMuGNbKmMl,\UVVtUXkWr=nC$LnpyzxpN,10
n_>T&U,Ymka/zypTBupYBAJy>,50
WioLLUPhdiSWJJF,GrvdDYhIkQxWmWPzU,27
")s@jDY,J",kI*Nb_OtZXcCaY@wU,34
"RSodsSeSQARZ,WOu",IHRIlI@mty,31
ObiBCXYafqw%mKKSJoq:591,JNDkdp/K/OZ&qk,29
QGE:mzTE,qh.@NxIII>Dismqt376,34
wJrcZg>R.nJhYOUCICqA,MuUC,46
Nvqy/ZfFR,eKozKpu_qjBEzx621,47
NsKSHTgGYazDO,QAH@rqVUP)<odSQ,42
TJt-]N,qiiKE%DfdhUu<Lbp@mi,40
[xKqrY*?EhlbROZvmP,ubiy<R,28
"I;)",jFbTZPhbCqmoEqG-Ic'VxF,48
uZzqEDDIQugKs_T'ENU,e178,18
SV<uPuXOBOWCMNY*744,(IMj>>DAGiMbARLOtvq,22
ZjUQvGP%/#m,o>g^k#ntxIz,21
Om=WtZZTgWyDPIiuu),JjEDlQJffXSeDOOl,25
"ixL;xS.s*",z$=JTQXDWjwxPHCQunin,35
RUDSo\Yz,KpcSjtHWRchPb,18
vZjjJ,"zX^rPQWYMQcHCtMVv 930",15
Yi>hP]uSEFdxsF,sue?,19
JW_g.nIllobaAiTImO,<APogvNIsOe+eB,25
u$Q&QgVhgEgm\LQLydf,OXMd?<@ckzlHCBOBMsw,2
RwRvfhrEN</H@NOed,W#GPIrE,31
]RrONuyz,mBlSAsUS,40
xxvaToRHKrtU)egeby,KOufJhFsuxadZt,37
IOPsHUp$Hkpm972,+XvAyja,38
JMEaQx,UlxztVGyo#574,19
.#]v:347,PdnNYOpniUowH>wsDyG,18
"yFwgLKIj+g;OpaXxO`s","* @TiQDJNsB",29
CTgBPCTBNit,tczJ,44
"+Z?kM,m",egCHaDNmeA,49
u(+Ufeewce_YII,ydPTDUxhmAOFDa`vTop&vI#,1
Nf$QD%L-Ai/808,cDbPftndJuVvqZpaAm,16
"XBCZOfngvovW> 289",HOPv]DbyIYMhnB,44
AKWQgCjTHlprnAHM,D]jA^JK,31
cNMJxkkfR#CL'a,"oKtq ",17
RTudFMGPFPWFhtB,MVyzCHtwxnDbsnMe,9
NwNrY\RhaumnuIjn,hzO)>hzmeDkCq694,36
ox+ihzucP<,QJCIA@*:M,8
";<P?544",FKACZQA,49
"EUdMpwfqxwd gYkIZ",nNQ=KW,12
jKpzrRtwRdngcblszL,fYCL%AvGFnuFJDIPYW-Wsv,2
D'$,dCLuusSmkCfGiGuqYVc,24
PUGdlwYmpSUW=lbhhHbr,"HmeUqqefTkW/jQ;753",21
iRyORA,">ktiA EoVFoYn[tf",25
uyHJVGG,pUGPIYwKxUJYOuqe877,5
fpnZ'Thj.y,w^KaWk?rkAy%r709,21
EkJif.FDcIB,sqZRxPcyLecHzsjDo\393,36
"Z,k",GANqUAgVaz_U?feOGQpmgV,7
nAbg,Q*w)Sr`MPdJ,12
"V$;<@612",cYDFOxMBKI,43
j>hh,QynjO@xiQZLDobGeQ%sHY,35
#f`NRCDa'GpVNV,FNl>Dp,19
wPrmSepuVgPCxrpeqe,efQqDTzodqMpFzsxT',22
pQl=JfhwwVqtqGwmkDzN,eYqhiX#QP,41
eyyJ%yoUSCyp[KReJyb@,uaEKRXxTEgpJKjZ[@y)E,50
XAY]jgPYEw^ir-OxE,Wlo.nOk,8
JNoGFXPcJDrvvCjGuy,"egdjB:Ti;bc[bqmpzk",15
usjgN@DttNT-rhRPZvhP,UI]d@-S,25
JcxqqmMUkecnC,nGU,32
.xCvW,tBgYFDbQOICKRpvVjVMU$729,3
CkcD+E^be,x@MpmzabnEtVtOzyjO,20
"qnXq]_KQ,T",GCej?iOYH,43
CMjnUqiupw/801,"hhr;GQg)fcsrNgxR",31
"kzh)q,EMd",AHr>CZNgAVV`dbnKE?,22
BwXEBihaZh*KYicvCbHp,LqaFCTLihQvgF726,30
Ue]h$*,`hDZMFauijAiTnLKso'700,16
\np,uPjaYpBdddEewJK%B/fj,29
BtlWXPyE/m$d*NJSwbm,"H PxbKwbngNQNKPFS@Wd.Fi",9
sKeztgAN,MBeiDyUZkd,48
"]s;",JRepk>vdLR$Pgisac<n,29
rLq=nY`GlPrI544,"'PDJUqtpOM;FATeBhY Eiy",6
HFMmxZ+WdEDavQXJr668,eUXUPFKnHJUyf,49
bdPJ)Mnowc,^+A,10
"/;sRl%VsEYYPItROLPk",NqleZEe/ElhV?AKTTZq+,39
JKUuhHUh*:Nxx+,XwDmMcbQ,3
"sxCxCTc,qjGKqF'[Nw",LCrDkXydTMymviOR122,5
WiCFIgRAxFc,=PSxDd&lzs,7
zTRh\ny`NCZoTgK%Vh,bz^ZxktHUCkcmxrdsSI,43
lFUDaMXiwd%mFgt+PFJ,Wx(QKgYr%GjZGHheEM605,3
+G,k=lKGxcPXVyz/vRcpjVBXc<,47
Y#TiCH,h'IcOzN&sq/,30
<>]M,rualsJVpIy.OrYVAMUvMG,19
L.A>JOHnCnm^443,MaxTeErUKsetDnKE,7
l/+bmDfpCzriIPupiOGF#wD889,"c( ,Ncg#317",43
T-f,eOpuTx,2
"s@qUKq;",LC\nlC,29
JEDsJgsj/eGxSCVTr^954,hsaIfi_$,47
NrRKNq/pe,noTC177,11
"ArRDV,WRgIeHKW",MFr,13
nqD#AkcX*esNactsrOZyl$316,soh,46
`SiHCSCZqmHqL<Vm'O,AyTMI'TaHE)L(VHqvAtk387,13
"T,w-D922",>Bv*,48
f[CwLVTATHp*XDAAVHsRzq(,"tpDNEKcfptxETIYt;XGKG",44
CfxQSi,ylphiSPUKuIEqpV^MYG,26
ppr_l`,rjIqIaWT(oGYIS(,4
K?OruRhT>gMO^m,hbHO-CAa,4
QB,EndrYFUxvSgSTVePzP,41
JJf<gCpoHixSdaJf`330,YgeSWSf(s,50
cF)tfKW<l,"J ,Rn]u",40
)rRJfWZLa:BJRrhFjFG,tAee%UutEKZ]mMWDGE,46
iEz%ymFwWhjC[XwYzAfGT,?ZHXQXltOedaR,43
uc*a=,rcUxyhbp]luWv+unO,26
eEM<,kDgWvtxpgu,23
*rBy.luG(qCxkjqm738,"eCjOjIMJPicxCZ;FzB",18
OvQaBB.TO_nlrvE$399,fhyEZrGB-,42
-tJ+cbVBnhos,NasUNJVcUfqFDHI,37
=Ay_SzH[,"eW,g>$uQnoygTWSP[217",44
ahUo(503,"U+Hu Xw<QX",32
BTpFpfgFRFOr,dqLS[memJDA,49
"JY;AqofNZSrnsnRwEWqp<","MLG;gAMZXEW",4
+FyeqxKi],LutKN,6
O<UcRPSRNserMlSnlk<L,u#z[,30
J^ZqJdstuJHEwxh[,ga:T=,32
"lc#ha R",FiDg.U:WCLk[vBWuEcCR455,37
uU'XQ$oONRZ'c,oq?chGVh,25
QKQgnujjXNAiAePnI),KlaBccUbVRfi[YSFDgkdU,22
"Q+)vd;AeifzhuPxsQvZsde961",LHtczyohgHaG,9
kmmuaoOiNSNuQ%,gEGQHdoR@DIv'ULCDqcIwZ,28
VU_PrXSLRG-%qCt,_[VBd:,40
vrh=D.jZFd^765,UOKR-ea@XTy,37
$otTILwJiWlNzdYfN," Q$d,lF",42
]b$T@M,TO,34
FAHHSgIcS,NgXxJzQG>^Pqvn,36
wxFlYSqPk,FNLLNUsKfAQLaeSx,18
/L,"cvvgSUs;R",25
fKtiYstmdwldVmgStoL`y,TUYVMJgLVsf,16
"'daDSfZft;ojjT^ALs","yN,QrByICZ\ZNFAn+tMhy",43
"PoOqg?* G\387","sN*NpbHhsHINND&n,687",24
VJNgmutfo?iWcYC:fC.RhN,:HWshstej)gH,38
DCSt>CiLK,zl+MBwA/YQHUwIW_AwyhV141,7
CAWSdf%Y/p805,obqamtPyJBvdCRf%FQy,14
d`FLKf>a,"n,*sN(",21
" Gn*-#696",x&Js$ILuHmj-,40
ryDycErCfDBajY,dp(mET,44
"vvDRdCWqZUG;s+FxQrpD384",bUudHRzZveFbfgAE<<861,13
XtCxG-nIG(cKMUDJGdSvj,iZakrFL$wAGiFHAyGN+^,25
&$roT\A,GRyUvRqdffi,49
";Z_$PP",qrBWp.ezN<Mb\482,9
"pARzk@wgEGAh;Nr>oHIr",SwDQehGeDbD,44
WhEYA<rEuXZxX,"qofRDgTIVYIXRh;891",27
